"country","model","block","year_month","weight","surprise_zscore","cross_mean_w","contrib_var"
"Spain","factor_midas","Expenditures","2015-08",0.133693392987253,-1.26461036536334,-0.0675536831131358,0.191575238975605
"Spain","factor_midas","Expenditures","2015-09",0.133693392987253,-0.167398653658547,-0.147380491751211,0.0000535745263749144
"Spain","factor_midas","Expenditures","2015-10",0.13425315547141,-0.0640018621873491,-0.05007348447701,0.0000260450726429458
"Spain","factor_midas","Expenditures","2015-11",0.13425315547141,-1.09949625851251,0.768870756594537,0.468650284551325
"Spain","factor_midas","Expenditures","2015-12",0.13425315547141,-0.0752923112340501,2.14051424599895,0.659155968080481
"Spain","factor_midas","Expenditures","2016-01",0.134426237065714,-0.0889563894642161,0.205085036448731,0.0116225408707034
"Spain","factor_midas","Expenditures","2016-02",0.134426237065714,-0.263320231108926,0.0523853360147976,0.0133982637356492
"Spain","factor_midas","Expenditures","2016-03",0.134426237065714,-0.0670714566265577,-0.130007463860762,0.000532454394754349
"Spain","factor_midas","Expenditures","2016-04",0.134677638949272,-0.0681464265781618,0.00935451557498416,0.0008089272365376
"Spain","factor_midas","Expenditures","2016-05",0.134677638949272,-0.408031576201135,-0.373020294820957,0.00016508647932847
"Spain","factor_midas","Expenditures","2016-06",0.134677638949272,-0.205422344245538,0.0194769749242714,0.00681195508156033
"Spain","factor_midas","Expenditures","2016-07",0.135160706782993,0.0746599386977262,0.218991816111181,0.00281562605710732
"Spain","factor_midas","Expenditures","2016-08",0.135160706782993,0.406342158107651,-0.244317401141748,0.0572213478558177
"Spain","factor_midas","Expenditures","2016-09",0.135160706782993,0.0215637656606101,-0.107761220032627,0.00226055632303456
"Spain","factor_midas","Expenditures","2016-10",0.135258000100181,0.135867733301066,-0.699932197997269,0.0944860348398443
"Spain","factor_midas","Expenditures","2016-11",0.135258000100181,0.222080300854291,0.654789113030573,0.0253252908213468
"Spain","factor_midas","Expenditures","2016-12",0.135258000100181,0.0223927421360422,-0.245768837787845,0.00972648839838664
"Spain","factor_midas","Expenditures","2017-01",0.135016725171558,-0.109167726400503,0.00567554573299184,0.00178073250373985
"Spain","factor_midas","Expenditures","2017-02",0.135016725171558,0.0251386843752507,0.0477082385188852,0.0000687754640704683
"Spain","factor_midas","Expenditures","2017-03",0.135016725171558,0.0271827740298559,0.267942317937323,0.00782626580485342
"Spain","factor_midas","Expenditures","2017-04",0.135470715362866,0.0158173028909626,0.0305101506759694,0.0000292453876916174
"Spain","factor_midas","Expenditures","2017-05",0.135470715362866,-0.17550829506996,-0.212968846918243,0.000190105099092731
"Spain","factor_midas","Expenditures","2017-06",0.135470715362866,-0.108139871060907,-0.00827562946253394,0.00135103139284351
"Spain","factor_midas","Expenditures","2017-07",0.135498381974982,0.00494103357068267,-0.00151866766905215,0.00000565404126792114
"Spain","factor_midas","Expenditures","2017-08",0.135498381974982,-1.1555789474765,-0.153392945756701,0.136091428860082
"Spain","factor_midas","Expenditures","2017-09",0.135498381974982,0.71036755184624,0.0352535054464303,0.0617573137382918
"Spain","factor_midas","Expenditures","2017-10",0.135297043027097,-0.0764052963155878,0.0866984809284919,0.00359928587918567
"Spain","factor_midas","Expenditures","2017-11",0.135297043027097,0.290015063770444,-0.345951149720506,0.0547212982855484
"Spain","factor_midas","Expenditures","2017-12",0.135297043027097,0.0257080783406641,0.029771260718746,0.00000223367990738192
"Spain","factor_midas","Expenditures","2018-01",0.136139789192537,-0.0799353311084607,0.0214426957288189,0.00139917727228809
"Spain","factor_midas","Expenditures","2018-02",0.136139789192537,-0.747778717512172,0.335405477425156,0.159731181004192
"Spain","factor_midas","Expenditures","2018-03",0.136139789192537,-0.100893861236201,-0.0593165810697576,0.000235340800156357
"Spain","factor_midas","Expenditures","2018-04",0.136326324555895,-0.118466955457091,-0.13038827361176,0.0000193744009467276
"Spain","factor_midas","Expenditures","2018-05",0.136326324555895,-0.858504906613632,-0.401217240571151,0.02850747167762
"Spain","factor_midas","Expenditures","2018-06",0.136326324555895,-0.138651619132255,0.0133561188532988,0.00315000409760566
"Spain","factor_midas","Expenditures","2018-07",0.137169728626403,-0.21903111464471,-0.0182166968451091,0.00553156551391726
"Spain","factor_midas","Expenditures","2018-08",0.137169728626403,0.057869094201652,-0.378131734493268,0.0260755158549185
"Spain","factor_midas","Expenditures","2018-09",0.137169728626403,0.0491653559471297,-0.000410135202422354,0.000337126064234562
"Spain","factor_midas","Expenditures","2018-10",0.137270995138271,-0.0642019931129195,0.0328781013979781,0.00129371663659127
"Spain","factor_midas","Expenditures","2018-11",0.137270995138271,-0.401222954354915,0.142904362307936,0.040642446293226
"Spain","factor_midas","Expenditures","2018-12",0.137270995138271,0.0218842749278472,0.157126983529906,0.00251076752254137
"Spain","factor_midas","Expenditures","2019-01",0.137233705228452,0.0105065727933655,-0.0596146109212606,0.000674775439587998
"Spain","factor_midas","Expenditures","2019-02",0.137233705228452,0.0765749509872156,0.0228670663975769,0.000395855682139372
"Spain","factor_midas","Expenditures","2019-03",0.137233705228452,0.134154436053767,-0.00172302091237261,0.00253370243930831
"Spain","factor_midas","Expenditures","2019-04",0.137236187201653,-0.0576967429179638,-0.0488579029829765,0.0000107215896680124
"Spain","factor_midas","Expenditures","2019-05",0.137236187201653,-0.0179186392425282,-0.0516961253330583,0.000156575313987204
"Spain","factor_midas","Expenditures","2019-06",0.137236187201653,0.0491920448380375,0.00868695927467805,0.000225158191396188
"Spain","factor_midas","Expenditures","2019-07",0.137407349878667,0.0182125125835783,0.0158785019239574,0.000000748541070558745
"Spain","factor_midas","Expenditures","2019-08",0.137407349878667,-0.208232601824491,0.256264394668392,0.0296466607609257
"Spain","factor_midas","Expenditures","2019-09",0.137407349878667,-0.170999234214588,-0.0800657669627009,0.00113620701246863
"Spain","factor_midas","Expenditures","2019-10",0.138526740147657,-0.0319432323700845,0.01836688452147,0.000350626121035356
"Spain","factor_midas","Expenditures","2019-11",0.138526740147657,0.39158379028342,0.0768010138002226,0.0137263648303122
"Spain","factor_midas","Expenditures","2019-12",0.138526740147657,0.0217752706189233,0.0526719864622462,0.00013223860274504
"Spain","factor_midas","Expenditures","2020-01",0.136852163522222,-0.0340328286742441,0.0210384652421972,0.000415051730188188
"Spain","factor_midas","Expenditures","2020-02",0.136852163522222,1.14476697811591,0.0444099068199765,0.165698640465165
"Spain","factor_midas","Expenditures","2020-03",0.136852163522222,0.124640897346579,0.529243021302205,0.0224030931261979
"Spain","factor_midas","Expenditures","2020-04",0.127392455519574,-1.61801254336062,0.361927733039488,0.499399254062608
"Spain","factor_midas","Expenditures","2020-05",0.127392455519574,1.1897291913004,-0.569406585341135,0.394223429078721
"Spain","factor_midas","Expenditures","2020-06",0.127392455519574,1.92848763114782,-0.174702549133006,0.563508925924225
"Spain","factor_midas","Expenditures","2020-07",0.131328592958428,1.55613526138368,0.311246844755727,0.203526115258289
"Spain","factor_midas","Expenditures","2020-08",0.131328592958428,-3.19978061056986,-4.53399408527079,0.233781389821616
"Spain","factor_midas","Expenditures","2020-09",0.131328592958428,0.122255789176986,0.32629496254632,0.00546746991614684
"Spain","factor_midas","Expenditures","2020-10",0.131613129096747,-0.0350928313938657,-0.519586619729,0.0308941066395172
"Spain","factor_midas","Expenditures","2020-11",0.131613129096747,-0.558221962933809,-0.151898275670025,0.0217291879501842
"Spain","factor_midas","Expenditures","2020-12",0.131613129096747,-0.454659170896118,-0.516308594223046,0.00050021562290492
"Spain","factor_midas","Expenditures","2021-01",0.132730787008982,0.0527246802475141,-0.0592041288940983,0.00166285903995845
"Spain","factor_midas","Expenditures","2021-02",0.132730787008982,0.125568134101409,-0.918554914233236,0.144702166926281
"Spain","factor_midas","Expenditures","2021-03",0.132730787008982,-0.693356721718532,0.125073012539513,0.0889066953870216
"Spain","factor_midas","Expenditures","2021-04",0.131987405632924,0.384354332849162,-0.0153552081514068,0.021087326492752
"Spain","factor_midas","Expenditures","2021-05",0.131987405632924,-1.19456379700335,-0.51426007969513,0.0610855066687359
"Spain","factor_midas","Expenditures","2021-06",0.131987405632924,-0.248190348369691,0.3288177443027,0.0439436676015898
"Spain","factor_midas","Expenditures","2021-07",0.132499305573378,-0.108009608414116,-0.148204162788979,0.000214066169767506
"Spain","factor_midas","Expenditures","2021-08",0.132499305573378,1.40611206005052,0.627940951717908,0.0802349907740474
"Spain","factor_midas","Expenditures","2021-09",0.132499305573378,0.0032239412584597,-0.0367177381778617,0.000211381144850677
"Spain","factor_midas","Expenditures","2021-10",0.133909508186402,0.0129902568927166,-0.360400835172885,0.0186697851721631
"Spain","factor_midas","Expenditures","2021-11",0.133909508186402,-2.22575918706231,0.248909520177245,0.820059847691002
"Spain","factor_midas","Expenditures","2021-12",0.133909508186402,0.462826447206917,0.234719534015638,0.00696768181615066
"Spain","factor_midas","Expenditures","2022-01",0.135210635356281,-0.894713651783907,-2.46334329338611,0.332699147726292
"Spain","factor_midas","Expenditures","2022-02",0.135210635356281,-0.399405931255245,1.6006082189556,0.540850194488193
"Spain","factor_midas","Expenditures","2022-03",0.135210635356281,-0.26652998053901,-0.413740929732369,0.00293015827311977
"Spain","factor_midas","Expenditures","2022-04",0.136527248633957,-0.027010777217329,0.496590794127734,0.037430120100288
"Spain","factor_midas","Expenditures","2022-05",0.136527248633957,0.579796479055057,-0.221144940958254,0.0875832073007236
"Spain","factor_midas","Expenditures","2022-06",0.136527248633957,-0.653392173491254,-0.283103354427409,0.0187197711639908
"Spain","factor_midas","Expenditures","2022-07",0.13708397011194,0.589912274704818,0.583399637273217,0.00000581434069102624
"Spain","factor_midas","Expenditures","2022-08",0.13708397011194,-0.0626665447600339,-0.033323623686108,0.00011803026020525
"Spain","factor_midas","Expenditures","2022-09",0.13708397011194,0.28250002718487,-0.293670420767077,0.0455080925160985
"Spain","factor_midas","Expenditures","2022-10",0.137846044276832,-0.0612168755530315,0.429574728485751,0.0332038587059648
"Spain","factor_midas","Expenditures","2022-11",0.137846044276832,0.208305398986962,0.0142169373337434,0.00519270610763104
"Spain","factor_midas","Expenditures","2022-12",0.137846044276832,-0.166449416824005,0.0219350794378939,0.00489197945228473
"Spain","factor_midas","Expenditures","2023-01",0.138507740591876,-1.0750087963092,-0.02854786911167,0.151677121963937
"Spain","factor_midas","Expenditures","2023-02",0.138507740591876,0.115658458898674,0.361108764505954,0.00834451691295155
"Spain","factor_midas","Expenditures","2023-03",0.138507740591876,0.528263242771928,0.0528848792201785,0.0313006147663099
"Spain","factor_midas","Expenditures","2023-04",0.138373498100125,-0.0342823138322391,0.00141377998614457,0.000176317049147133
"Spain","factor_midas","Expenditures","2023-05",0.138373498100125,-0.713084855781922,-0.178803494004401,0.0394996246367985
"Spain","factor_midas","Expenditures","2023-06",0.138373498100125,-0.288851504897747,-0.0107971773943841,0.0106982375581723
"Spain","factor_midas","Expenditures","2023-07",0.139199349519316,-0.519411879205713,-0.104486611007253,0.0239649745752955
"Spain","factor_midas","Expenditures","2023-08",0.139199349519316,0.742446701963957,-0.141453608162938,0.108753634139954
"Spain","factor_midas","Expenditures","2023-09",0.139199349519316,0.0881633709497999,0.0254044519046981,0.000548261961187073
"Spain","factor_midas","Expenditures","2023-10",0.140040923213845,-0.100033267670312,-0.0340617712347431,0.000609491475453125
"Spain","factor_midas","Expenditures","2023-11",0.140040923213845,0.28592768754976,0.161582217526368,0.00216528417452803
"Spain","factor_midas","Expenditures","2023-12",0.140040923213845,-0.153829239957236,-0.122695550181058,0.000135742596613965
"Spain","factor_midas","Expenditures","2024-01",0.141350108758159,-0.580906544795132,-0.151642138770831,0.0260462919856334
"Spain","factor_midas","Expenditures","2024-02",0.141350108758159,-0.429196962119054,-0.136260201061393,0.0121295278968742
"Spain","factor_midas","Expenditures","2024-03",0.141350108758159,-0.0919484169122998,-0.073158763024264,0.0000499038104255551
"Spain","factor_midas","Expenditures","2024-04",0.142456491886571,-0.557095174045853,-0.118879274980971,0.0273563723214123
"Spain","factor_midas","Expenditures","2024-05",0.142456491886571,0.174632741088878,0.350172939667229,0.00438970581293468
"Spain","factor_midas","Expenditures","2024-06",0.142456491886571,-0.100606008679016,-0.00738302615119905,0.00123802162884742
"Spain","factor_midas","Expenditures","2024-07",0.14325839365942,0.262375119312803,0.0424712422084601,0.00692764859565247
"Spain","factor_midas","Expenditures","2024-08",0.14325839365942,-0.149577327317234,0.0496281598155869,0.00568489792350001
"Spain","factor_midas","Expenditures","2024-09",0.14325839365942,0.102258723151184,0.065323426572578,0.000195435411867932
"Spain","factor_midas","Expenditures","2024-10",0.144148150443807,-0.15184618598336,-0.0688945359117511,0.000991879999627988
"Spain","factor_midas","Expenditures","2024-11",0.144148150443807,-0.30001833795028,0.111961815919503,0.0244659264205465
"Spain","factor_midas","Expenditures","2024-12",0.144148150443807,-0.0579207268164085,-0.056300114310835,0.000000378588524711417
"Spain","factor_midas","Expenditures","2025-01",0.144453005186032,-0.404735757139545,-0.0230798631999701,0.0210412011672378
"Spain","factor_midas","Expenditures","2025-02",0.144453005186032,0.925049072083848,0.379093563363542,0.0430567342062103
"Spain","factor_midas","Expenditures","2025-03",0.144453005186032,0.0195243368979796,0.200731834829094,0.00474328160167865
"Spain","factor_midas","Expenditures","2025-04",0.145309545151064,0.0892059368021434,0.178485000954325,0.00115822624531793
"Spain","factor_midas","Expenditures","2025-05",0.145309545151064,-0.453752892108077,-0.00916824849126682,0.0287212315775426
"Spain","factor_midas","Expenditures","2025-06",0.145309545151064,-0.442473021462483,-0.00254330679151951,0.0281229411053892
"Spain","factor_midas","Expenditures","2025-07",0.145780189141354,-0.173346119149665,-0.0125643958306383,0.0037685290544881
"Spain","factor_midas","Expenditures","2025-08",0.145780189141354,-0.109708650870336,-0.166153369995034,0.000464456603507443
"Spain","factor_midas","Expenditures","2025-09",0.145780189141354,-0.0921528561095772,0.0222559578504271,0.00190817181277914
"Spain","factor_midas","Revenues","2013-01",0.130702149539914,-4.55112582341056,-4.55112582341056,0
"Spain","factor_midas","Revenues","2013-02",0.130702149539914,-0.0670481184169342,-0.0670481184169342,0
"Spain","factor_midas","Revenues","2013-03",0.130702149539914,-1.24928395700456,-1.24928395700456,0
"Spain","factor_midas","Revenues","2013-04",0.129696534415526,-0.416024187907558,-0.416024187907558,0
"Spain","factor_midas","Revenues","2013-05",0.129696534415526,0.0242039928854697,-0.543741817672136,0.0418352310843758
"Spain","factor_midas","Revenues","2013-06",0.129696534415526,-0.179293573486705,0.647908623967088,0.0887466013958915
"Spain","factor_midas","Revenues","2013-07",0.129352596003958,-0.137561049806203,-1.04545437573957,0.106621501985277
"Spain","factor_midas","Revenues","2013-08",0.129352596003958,-0.120196643131027,0.271666786318509,0.0198629897728659
"Spain","factor_midas","Revenues","2013-09",0.129352596003958,-0.479926923712762,-0.141263546682519,0.0148358221516648
"Spain","factor_midas","Revenues","2013-10",0.129325599695006,-0.0105177169539229,-0.0210486752877475,0.0000143423491212491
"Spain","factor_midas","Revenues","2013-11",0.129325599695006,-0.0270770466020533,0.0674706407846904,0.00115607583155291
"Spain","factor_midas","Revenues","2013-12",0.129325599695006,-0.128187381622007,0.0790630013885146,0.00555488643522434
"Spain","factor_midas","Revenues","2014-01",0.129214384626493,-0.0200822784882328,0.139755037567651,0.00330116491240177
"Spain","factor_midas","Revenues","2014-02",0.129214384626493,-0.0796176308367515,0.0375177286301042,0.00177291082995183
"Spain","factor_midas","Revenues","2014-03",0.129214384626493,0.0555024165149683,0.591136196894748,0.0370720652319228
"Spain","factor_midas","Revenues","2014-04",0.12973847642557,-0.0569069010647758,-0.123508142534058,0.000575484250729749
"Spain","factor_midas","Revenues","2014-05",0.12973847642557,-0.0599656480654129,-0.197135527063501,0.00244110412495236
"Spain","factor_midas","Revenues","2014-06",0.12973847642557,0.42156953679096,-1.14850639775646,0.319823305415489
"Spain","factor_midas","Revenues","2014-07",0.1301200229548,0.158452822451309,0.368258078846162,0.00572765512932166
"Spain","factor_midas","Revenues","2014-08",0.1301200229548,-0.137021877281077,0.0482897111943379,0.00446837166148208
"Spain","factor_midas","Revenues","2014-09",0.1301200229548,-0.0388204118327043,-0.216996702982984,0.00413089313827763
"Spain","factor_midas","Revenues","2014-10",0.130980324120387,0.173650614916412,0.0702866389694425,0.001399408390295
"Spain","factor_midas","Revenues","2014-11",0.130980324120387,-0.0562922550261471,0.241015075195305,0.0115775667836096
"Spain","factor_midas","Revenues","2014-12",0.130980324120387,0.0738419967685742,0.0129385019930609,0.000485836891064482
"Spain","factor_midas","Revenues","2015-01",0.132151459207461,-0.235741170118101,-0.282191119934095,0.00028512970266246
"Spain","factor_midas","Revenues","2015-02",0.132151459207461,-0.132055638829339,0.138089633573551,0.00964421106357096
"Spain","factor_midas","Revenues","2015-03",0.132151459207461,-0.232270003133992,1.03275889068023,0.211481729370655
"Spain","factor_midas","Revenues","2015-04",0.133030174647889,0.232650869415144,-0.85780282925948,0.15818475312077
"Spain","factor_midas","Revenues","2015-05",0.133030174647889,-0.0550069649246602,0.198215816729841,0.00853013121284363
"Spain","factor_midas","Revenues","2015-06",0.133030174647889,-0.261779868365961,0.226939775851834,0.0317738435765254
"Spain","factor_midas","Revenues","2015-07",0.133693392987253,-0.0118301750478879,0.304165251524293,0.0133497010246952
"Spain","factor_midas","Revenues","2015-08",0.133693392987253,0.0184697646769733,-0.31781620053442,0.0151191519027219
"Spain","factor_midas","Revenues","2015-09",0.133693392987253,-0.268203804175487,-0.185769598036185,0.000908499861017455
"Spain","factor_midas","Revenues","2015-10",0.13425315547141,-0.366472045677841,-0.04855219542063,0.0135693733699911
"Spain","factor_midas","Revenues","2015-11",0.13425315547141,0.261388350793127,0.194734981819751,0.0005964426804192
"Spain","factor_midas","Revenues","2015-12",0.13425315547141,0.188050269455326,0.245829314169485,0.000448193151867436
"Spain","factor_midas","Revenues","2016-01",0.134426237065714,0.0149054453027327,0.34223557381308,0.0144031009220605
"Spain","factor_midas","Revenues","2016-02",0.134426237065714,0.0266546750414945,-0.016946563186413,0.000255553414286293
"Spain","factor_midas","Revenues","2016-03",0.134426237065714,-0.243470034190022,0.0225103537740521,0.00951006033152084
"Spain","factor_midas","Revenues","2016-04",0.134677638949272,-0.0716504089801555,0.0402279883246451,0.00168572980977796
"Spain","factor_midas","Revenues","2016-05",0.134677638949272,0.00670165723860919,0.0521509327272049,0.000278195065930687
"Spain","factor_midas","Revenues","2016-06",0.134677638949272,-0.211493482704174,-0.13351055944878,0.000819020017160881
"Spain","factor_midas","Revenues","2016-07",0.135160706782993,-0.0503193822055593,-0.239121144833784,0.00481795282310842
"Spain","factor_midas","Revenues","2016-08",0.135160706782993,-0.146895514579624,-0.0690190938212372,0.000819714127227061
"Spain","factor_midas","Revenues","2016-09",0.135160706782993,-0.30630535495409,-0.104790895959552,0.00548861641326906
"Spain","factor_midas","Revenues","2016-10",0.135258000100181,-0.133233968001223,0.222843280712381,0.0171494980444671
"Spain","factor_midas","Revenues","2016-11",0.135258000100181,-0.0468378395873311,-0.0469750170541152,0.00000000254523870558853
"Spain","factor_midas","Revenues","2016-12",0.135258000100181,-0.194234430388286,0.15306472799461,0.0163143743528984
"Spain","factor_midas","Revenues","2017-01",0.135016725171558,-0.14752271987555,-0.0701484662868778,0.000808314770825491
"Spain","factor_midas","Revenues","2017-02",0.135016725171558,0.0128738373351625,-0.0652167522476504,0.000823350916928547
"Spain","factor_midas","Revenues","2017-03",0.135016725171558,-0.00298925472954952,-0.145278406781372,0.00273357599808469
"Spain","factor_midas","Revenues","2017-04",0.135470715362866,-0.295303565342995,0.0733250017933505,0.0184087118768819
"Spain","factor_midas","Revenues","2017-05",0.135470715362866,0.0872925802761556,-0.0129779955802936,0.00136204809258166
"Spain","factor_midas","Revenues","2017-06",0.135470715362866,-0.12126320352289,0.126724584864032,0.00833117035716365
"Spain","factor_midas","Revenues","2017-07",0.135498381974982,-0.178578334272916,-0.105976115596018,0.000714223103504694
"Spain","factor_midas","Revenues","2017-08",0.135498381974982,-0.135425534109261,0.123985969075561,0.00911827255800825
"Spain","factor_midas","Revenues","2017-09",0.135498381974982,0.0174932147797165,-0.0260317177982442,0.000256690811708062
"Spain","factor_midas","Revenues","2017-10",0.135297043027097,-0.0421849606209787,0.0347852477059076,0.000801555556496726
"Spain","factor_midas","Revenues","2017-11",0.135297043027097,-0.0369038656498833,-0.0428671181490088,0.00000481121431275348
"Spain","factor_midas","Revenues","2017-12",0.135297043027097,-0.0872043504573802,-0.0134729629584019,0.000735517683048017
"Spain","factor_midas","Revenues","2018-01",0.136139789192537,-0.0995747918856561,0.0635581598323228,0.00362300107163297
"Spain","factor_midas","Revenues","2018-02",0.136139789192537,-0.0726186934224125,0.103498140740751,0.00422266680234326
"Spain","factor_midas","Revenues","2018-03",0.136139789192537,-0.0478803551049666,-0.0442800167373243,0.00000176470335367861
"Spain","factor_midas","Revenues","2018-04",0.136326324555895,-0.127824187511008,-0.0168652385186905,0.00167843448866303
"Spain","factor_midas","Revenues","2018-05",0.136326324555895,-0.0574631049258061,0.315353090707173,0.018948257013942
"Spain","factor_midas","Revenues","2018-06",0.136326324555895,0.0954728675314518,0.0231012362493059,0.000714029984757556
"Spain","factor_midas","Revenues","2018-07",0.137169728626403,-0.0786182671469845,0.0344419187838075,0.00175338654714821
"Spain","factor_midas","Revenues","2018-08",0.137169728626403,0.0436579455478316,0.072594246315435,0.000114853517181177
"Spain","factor_midas","Revenues","2018-09",0.137169728626403,-0.108672570482021,-0.0072119924323257,0.00141205932777576
"Spain","factor_midas","Revenues","2018-10",0.137270995138271,-0.0639232741503443,0.0106635782383068,0.000763665801006842
"Spain","factor_midas","Revenues","2018-11",0.137270995138271,-0.160774255981951,-0.150249089042728,0.0000152067626646142
"Spain","factor_midas","Revenues","2018-12",0.137270995138271,-0.059728887444553,0.013051537283747,0.000727123119235622
"Spain","factor_midas","Revenues","2019-01",0.137233705228452,-0.208293445598077,-0.0126509800084775,0.00525275378017873
"Spain","factor_midas","Revenues","2019-02",0.137233705228452,-0.054264032564475,0.230420392822285,0.0111221361140532
"Spain","factor_midas","Revenues","2019-03",0.137233705228452,-0.0013631248909357,-0.0297807175501173,0.000110824392332804
"Spain","factor_midas","Revenues","2019-04",0.137236187201653,-0.120160753953311,0.033285872631786,0.00323134504030432
"Spain","factor_midas","Revenues","2019-05",0.137236187201653,-0.0628398414159798,0.120004745376999,0.00458809982425225
"Spain","factor_midas","Revenues","2019-06",0.137236187201653,0.00418267146083394,0.155590805901071,0.00314606043028933
"Spain","factor_midas","Revenues","2019-07",0.137407349878667,-0.161395587782187,0.00938900518537116,0.00400781200328943
"Spain","factor_midas","Revenues","2019-08",0.137407349878667,-0.110612657579804,0.044655040895975,0.00331262438660387
"Spain","factor_midas","Revenues","2019-09",0.137407349878667,0.0516480798962707,-0.0354183513970718,0.0010416251353726
"Spain","factor_midas","Revenues","2019-10",0.138526740147657,-0.13197964177761,0.00109885961135866,0.00245329298818041
"Spain","factor_midas","Revenues","2019-11",0.138526740147657,-0.126373676491592,-0.0343316008234158,0.0011735630372002
"Spain","factor_midas","Revenues","2019-12",0.138526740147657,-0.052102999802946,-0.048876086528224,0.00000144247468997308
"Spain","factor_midas","Revenues","2020-01",0.136852163522222,-0.184623361640617,0.00673376471594775,0.00501119091403123
"Spain","factor_midas","Revenues","2020-02",0.136852163522222,-0.00608284493827511,-0.0316889975594576,0.00008973054944186
"Spain","factor_midas","Revenues","2020-03",0.136852163522222,-0.665087599352457,-0.358534225525464,0.012860678098933
"Spain","factor_midas","Revenues","2020-04",0.127392455519574,-1.90582371001231,0.837225864064496,0.958541723956147
"Spain","factor_midas","Revenues","2020-05",0.127392455519574,0.30396575933372,-1.09032707776881,0.247657623620707
"Spain","factor_midas","Revenues","2020-06",0.127392455519574,0.520437238809539,-1.04855096045518,0.313605061277331
"Spain","factor_midas","Revenues","2020-07",0.131328592958428,8.19101067761915,2.44014273742079,4.34336253531826
"Spain","factor_midas","Revenues","2020-08",0.131328592958428,-0.391333948806162,2.38975772803847,1.01575718254674
"Spain","factor_midas","Revenues","2020-09",0.131328592958428,6.08735249586429,0.121340790639702,4.67441743868423
"Spain","factor_midas","Revenues","2020-10",0.131613129096747,2.26455738923945,1.55369416240381,0.0665076054692268
"Spain","factor_midas","Revenues","2020-11",0.131613129096747,0.075976243167547,-2.89942130746199,1.16516979266275
"Spain","factor_midas","Revenues","2020-12",0.131613129096747,-2.46410871401813,-0.625163506720762,0.445078681890326
"Spain","factor_midas","Revenues","2021-01",0.132730787008982,-0.379787982119383,-0.0344069259164148,0.0158331999406657
"Spain","factor_midas","Revenues","2021-02",0.132730787008982,-0.0902090224069638,-0.513880272217551,0.0238248216003086
"Spain","factor_midas","Revenues","2021-03",0.132730787008982,0.241528259902171,-0.235162386519303,0.0301609439899342
"Spain","factor_midas","Revenues","2021-04",0.131987405632924,-0.135395175463636,-0.641529083008038,0.0338114159540208
"Spain","factor_midas","Revenues","2021-05",0.131987405632924,-0.0743573891521484,0.782396029803875,0.0968822429596663
"Spain","factor_midas","Revenues","2021-06",0.131987405632924,-0.0152021657412402,-0.125566215813949,0.00160763610618915
"Spain","factor_midas","Revenues","2021-07",0.132499305573378,0.340324082461576,0.31735445470821,0.000069907137002364
"Spain","factor_midas","Revenues","2021-08",0.132499305573378,-0.0409329682191004,0.469764576327578,0.0345574065010123
"Spain","factor_midas","Revenues","2021-09",0.132499305573378,0.470754951806082,-0.0855221601321422,0.041001144961481
"Spain","factor_midas","Revenues","2021-10",0.133909508186402,-0.0983120638093185,-0.303176980784951,0.00562013307548051
"Spain","factor_midas","Revenues","2021-11",0.133909508186402,-0.186400137913196,0.972292711933011,0.179782770603578
"Spain","factor_midas","Revenues","2021-12",0.133909508186402,-0.00980507403269473,-0.713977644696553,0.0664002360618582
"Spain","factor_midas","Revenues","2022-01",0.135210635356281,-0.478341303098163,-0.125273979613299,0.0168548892868675
"Spain","factor_midas","Revenues","2022-02",0.135210635356281,-0.21960759147554,-0.274624555648631,0.000409264521892502
"Spain","factor_midas","Revenues","2022-03",0.135210635356281,0.118984642328514,1.2599019901197,0.176002655697551
"Spain","factor_midas","Revenues","2022-04",0.136527248633957,-1.32623131942109,-2.19671984746545,0.103453560532799
"Spain","factor_midas","Revenues","2022-05",0.136527248633957,0.0131181530685859,0.0509323418339544,0.000195222070198109
"Spain","factor_midas","Revenues","2022-06",0.136527248633957,1.27537524918503,-0.0442748220067023,0.23775896921963
"Spain","factor_midas","Revenues","2022-07",0.13708397011194,-0.51795104957293,-0.0691914306774311,0.0276066821279325
"Spain","factor_midas","Revenues","2022-08",0.13708397011194,0.141393627066424,0.00284435306822027,0.00263145036356691
"Spain","factor_midas","Revenues","2022-09",0.13708397011194,-0.265312063463449,0.102967408865182,0.0185926673011432
"Spain","factor_midas","Revenues","2022-10",0.137846044276832,-0.074366254787223,0.217390593988958,0.011733739087356
"Spain","factor_midas","Revenues","2022-11",0.137846044276832,0.0288320186513217,-0.197402947127199,0.00705527204241979
"Spain","factor_midas","Revenues","2022-12",0.137846044276832,-0.0820992307619413,-0.528520063835301,0.0274715532315917
"Spain","factor_midas","Revenues","2023-01",0.138507740591876,0.451554613584101,1.26862475412412,0.0924682682639645
"Spain","factor_midas","Revenues","2023-02",0.138507740591876,0.178986698420153,0.110749857905603,0.000644928939129923
"Spain","factor_midas","Revenues","2023-03",0.138507740591876,-0.298789485864492,-0.00919424292128487,0.0116160077237145
"Spain","factor_midas","Revenues","2023-04",0.138373498100125,-0.147423747111925,-0.569041775390585,0.0245975168044984
"Spain","factor_midas","Revenues","2023-05",0.138373498100125,-0.560965842593139,-0.0220913199520952,0.040181692185281
"Spain","factor_midas","Revenues","2023-06",0.138373498100125,-0.22886897045541,-0.171341902210629,0.000457928215165944
